Substructure,Fold,Importance,Central Atom
3662562115,0,0.0,C
3983062349,0,0.0,C
3983062349,0,0.0,C
3983062349,0,0.0,C
3983062349,0,0.0,C
3983062349,0,0.0,C
3351556771,0,0.00013182953698874685,S
3351556771,0,6.689167221375636e-05,S
3351556771,0,6.579259979383901e-05,S
3351556771,0,-0.00022093997162731752,S
3351556771,0,-0.0002723218853241038,S
170727310,0,0.0,C
170727310,0,0.0,C
170727310,0,0.0,C
170727310,0,0.0,C
170727310,0,0.0,C
687654781,0,0.0,C
687654781,0,0.0,C
687654781,0,0.0,C
687654781,0,0.0,C
687654781,0,0.0,C
1791271074,0,0.00017561511677178197,S
1791271074,0,0.00019600916877383998,S
1791271074,0,0.00018544270471174216,S
1791271074,0,0.00022078318839748208,S
1791271074,0,-2.558429721842906e-05,S
2036328569,0,0.0,C
2036328569,0,0.0,C
2036328569,0,0.0,C
2036328569,0,0.0,C
2036328569,0,0.0,C
2435680164,0,0.0,N
2435680164,0,0.0,N
2435680164,0,0.0,N
2435680164,0,0.0,N
2435680164,0,0.0,N
3143719699,0,0.0,C
3143719699,0,0.0,C
3143719699,0,0.0,C
3143719699,0,0.0,C
3143719699,0,0.0,C
3308404410,0,0.0,C
3308404410,0,0.0,C
3308404410,0,0.0,C
3308404410,0,0.0,C
3308404410,0,0.0,C
4194776273,0,0.0,O
4194776273,0,0.0,O
4194776273,0,0.0,O
4194776273,0,0.0,O
4194776273,0,0.0,O
4282315164,0,0.0,N
4282315164,0,0.0,N
4282315164,0,0.0,N
4282315164,0,0.0,N
4282315164,0,0.0,N
2822340138,0,0.0,C
2822340138,0,0.0,C
2822340138,0,0.0,C
2822340138,0,0.0,C
2822340138,0,0.0,C
2835079913,0,0.0,C
2835079913,0,0.0,C
2835079913,0,0.0,C
2835079913,0,0.0,C
2835079913,0,0.0,C
847336149,0,0.0,N
847336149,0,0.0,N
847336149,0,0.0,N
847336149,0,0.0,N
847336149,0,0.0,N
2246703798,0,0.0,C
2246703798,0,0.0,C
2246703798,0,0.0,C
2246703798,0,0.0,C
2246703798,0,0.0,C
943490157,0,0.0,C
943490157,0,0.0,C
943490157,0,0.0,C
943490157,0,0.0,C
943490157,0,0.0,C
963029399,0,0.0,N
963029399,0,0.0,N
963029399,0,0.0,N
963029399,0,0.0,N
963029399,0,0.0,N
1270855769,0,0.0,C
1270855769,0,0.0,C
1270855769,0,0.0,C
1270855769,0,0.0,C
1270855769,0,0.0,C
1767203358,0,0.0,N
1767203358,0,0.0,N
1767203358,0,0.0,N
1767203358,0,0.0,N
1767203358,0,0.0,N
1888314315,0,0.0,C
1888314315,0,0.0,C
1888314315,0,0.0,C
1888314315,0,0.0,C
1888314315,0,0.0,C
2328129879,0,0.0,O
2328129879,0,0.0,O
2328129879,0,0.0,O
2328129879,0,0.0,O
2328129879,0,0.0,O
3011598321,0,0.0,C
3011598321,0,0.0,C
3011598321,0,0.0,C
3011598321,0,0.0,C
3011598321,0,0.0,C
3482873808,0,0.0,C
3482873808,0,0.0,C
3482873808,0,0.0,C
3482873808,0,0.0,C
3482873808,0,0.0,C
205323193,0,0.0,S
205323193,0,0.0,S
205323193,0,0.0,S
205323193,0,0.0,S
205323193,0,0.0,S
458993620,0,0.0,N
458993620,0,0.0,N
458993620,0,0.0,N
458993620,0,0.0,N
458993620,0,0.0,N
694069322,0,0.0,N
694069322,0,0.0,N
694069322,0,0.0,N
694069322,0,0.0,N
694069322,0,0.0,N
787069595,0,0.0,C
787069595,0,0.0,C
787069595,0,0.0,C
787069595,0,0.0,C
787069595,0,0.0,C
1390475220,0,0.0,C
1390475220,0,0.0,C
1390475220,0,0.0,C
1390475220,0,0.0,C
1390475220,0,0.0,C
2296565457,0,0.0,N
2296565457,0,0.0,N
2296565457,0,0.0,N
2296565457,0,0.0,N
2296565457,0,0.0,N
3808467027,0,0.0,C
3808467027,0,0.0,C
3808467027,0,0.0,C
3808467027,0,0.0,C
3808467027,0,0.0,C
1135286194,0,-4.721896267735268e-05,C
1135286194,0,-4.4175648652348444e-05,C
1135286194,0,-6.567337665894148e-05,C
1135286194,0,-3.126248013709393e-05,C
1135286194,0,-5.229982313305435e-05,C
1535166686,0,0.0,O
1535166686,0,0.0,O
1535166686,0,0.0,O
1535166686,0,0.0,O
1535166686,0,0.0,O
2424973678,0,0.0,C
2424973678,0,0.0,C
2424973678,0,0.0,C
2424973678,0,0.0,C
2424973678,0,0.0,C
2849741637,0,0.0,C
2849741637,0,0.0,C
2849741637,0,0.0,C
2849741637,0,0.0,C
2849741637,0,0.0,C
3176806076,0,0.0,C
3176806076,0,0.0,C
3176806076,0,0.0,C
3176806076,0,0.0,C
3176806076,0,0.0,C
435232729,0,0.0,N
435232729,0,0.0,N
435232729,0,0.0,N
435232729,0,0.0,N
435232729,0,0.0,N
1257718710,0,-0.00017234155039614913,C
1257718710,0,-0.0004602298754507808,C
1257718710,0,-0.0010501377264720592,C
1257718710,0,-0.00044421505479353817,C
1257718710,0,-0.0001674193384128093,C
2574917850,0,0.0,C
2574917850,0,0.0,C
2574917850,0,0.0,C
2574917850,0,0.0,C
2574917850,0,0.0,C
3203709451,0,0.0,O
3203709451,0,0.0,O
3203709451,0,0.0,O
3203709451,0,0.0,O
3203709451,0,0.0,O
2245273601,0,0.0,C
2245273601,0,0.0,C
2245273601,0,0.0,C
2245273601,0,0.0,C
2245273601,0,0.0,C
1506993418,0,0.0,C
1506993418,0,0.0,C
1506993418,0,0.0,C
1506993418,0,0.0,C
1506993418,0,0.0,C
2423543607,0,0.0,C
2423543607,0,0.0,C
2423543607,0,0.0,C
2423543607,0,0.0,C
